favorite_count,source,text,in_reply_to_screen_name,is_retweet,created_at,retweet_count,id_str
70474,Twitter for iPhone,https://t.co/HvYx12NUkS,,False,Tue Nov 19 16:46:26 +0000 2019,25371,1196832113447845889
65629,Twitter for iPhone,Read the two Transcripts of Ukrainian calls!,,False,Thu Nov 21 14:19:31 +0000 2019,14303,1197519915772719105
40106,Twitter for iPhone,https://t.co/D66PEkuX6d,,False,Sun Nov 17 22:51:37 +0000 2019,12247,1196199239715639302
58072,Twitter for iPhone,"......filth pouring into the Pacific Ocean is rapidly becoming an environmental hazard, is getting NOTHING DONE. She is a Do Nothing Democrat as Speaker, and will hopefully not be in that position very long. Approve USMCA, which has been sitting on her desk for months!",realDonaldTrump,False,Fri Nov 15 13:48:52 +0000 2019,15396,1195337873882583042
689560,Twitter for iPhone,https://t.co/11nzKwOCtU,,False,Wed Nov 27 15:54:39 +0000 2019,194765,1199718185865535490
72546,Twitter for iPhone,"Our Crazy, Do Nothing (where’s USMCA, infrastructure, lower drug pricing &amp; much more?) Speaker of the House, Nervous Nancy Pelosi, who is petrified by her Radical Left knowing she will soon be gone (they &amp; Fake News Media are her BOSS), suggested on Sunday’s DEFACE THE NATION....",,False,Mon Nov 18 13:52:22 +0000 2019,19635,1196425921802178560
47628,Twitter for iPhone,https://t.co/uxVQ4b1iwS,,False,Thu Nov 07 03:09:29 +0000 2019,12327,1192277865032822784
130542,Twitter for iPhone,"New Stock Market Record today, AGAIN. Congratulations USA!",,False,Wed Nov 27 22:09:22 +0000 2019,23319,1199812482853933056
58661,Twitter for iPhone,“OMB Official: Ukraine Aid Held Up Because Other Countries Weren't Giving” https://t.co/nYwMq3M5SB,,False,Wed Nov 27 02:50:56 +0000 2019,17636,1199520955753734144
192785,Twitter for iPhone,HAPPY THANKSGIVING! https://t.co/2GoxJEk6fN,,False,Thu Nov 28 13:21:29 +0000 2019,32673,1200042025699201026
